timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-02T11:52:24,query_expansion,1a9787b8-534d-48cb-b940-c4dbbc0eb3d3,0.017618656158447266,8.695965417993062e-06,0.0004935657600550756,14.0,0.0,5.739553928375244,3.4186268647511796e-05,0,1.4012721575154785e-05,4.819899022266659e-05,Denmark,DNK,central jutland,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.31,3.11.5,2.3.5,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,10.2153,56.1567,15.305477142333984,machine,N,1.0
